case_id,transaction_id,dispute_description,ground_truth_reason,transaction_amount,missing_document,contradiction,expected_human_review,synthetic
SYN-01337,TXN-780154,order never delivred although tracking says pending,Product not received,8889.74,False,False,False,True
SYN-01271,TXN-441027,charged after cancelling subscription,Subscription cancellation dispute,9566.81,False,False,False,True
SYN-00884,TXN-410997,merchat has not processed my refund,Refund not processed,39912.37,False,False,False,True
SYN-01044,TXN-779792,merchant has not processed my refund. please help,Refund not processed,4949.65,False,False,False,True
SYN-00904,TXN-632056,I have another issue with this transaction,Other,41051.24,True,False,True,True
SYN-00047,TXN-423232,charged after cancelling subscription,Subscription cancellation dispute,9732.05,False,True,True,True
SYN-00809,TXN-476695,my parcel has not arived,Product not received,42089.82,False,True,True,True
SYN-00284,TXN-581206,refund promised but not received,Refund not processed,12353.73,True,True,True,True
SYN-01339,TXN-472751,same transaction debited two times. details missing,Duplicate charge,977.54,False,False,False,True
SYN-00648,TXN-320759,unclear problem with this purchase. merchant disagrees,Other,37507.5,False,False,True,True
SYN-01459,TXN-742515,chargd twice for the same order. possible mix up,Duplicate charge,24833.14,False,True,True,True
SYN-00221,TXN-672536,I never authorized this transaction,Transaction not recognized,3515.35,False,False,False,True
SYN-00713,TXN-464831,my parcel has not arrived,Product not received,57863.2,True,True,True,True
SYN-01315,TXN-361584,duplicate payment appears on my card,Duplicate charge,38440.25,True,True,True,True
SYN-00832,TXN-740140,unclear problem with this purchse,Other,63348.94,False,False,True,True
SYN-01437,TXN-259746,unknown purchase on my statement,Transaction not recognized,38478.02,True,True,True,True
SYN-01083,TXN-718265,duplicate payment appears on my card,Duplicate charge,10831.2,False,False,False,True
SYN-01395,TXN-108328,charged twice for the same order,Duplicate charge,61628.2,False,False,False,True
SYN-00527,TXN-444625,membrship was cancelled but billing continued,Subscription cancellation dispute,48610.1,True,True,True,True
SYN-00722,TXN-753453,item is different from its description,Product not as described,60248.95,True,False,True,True
SYN-01204,TXN-391636,refund promised but not received,Refund not processed,24785.33,False,False,False,True
SYN-00585,TXN-861200,did not receive the product,Product not received,56172.33,False,False,False,True
SYN-00197,TXN-397949,I never authorized this transaction. custmer says,Transaction not recognized,50942.45,True,True,True,True
SYN-00120,TXN-622584,I have anther issue with this transaction,Other,62444.14,False,True,True,True
SYN-01178,TXN-585171,product quality and colour do not match,Product not as described,36923.2,True,False,True,True
SYN-00731,TXN-359409,same transaction debited two times. urgent,Duplicate charge,1806.36,False,False,False,True
SYN-00264,TXN-214928,unclear problem with this purchase,Other,24976.05,False,True,True,True
SYN-00189,TXN-754858,I never authorized this transaction,Transaction not recognized,47719.95,False,False,False,True
SYN-00914,TXN-494025,product quality and colour do not match,Product not as described,44382.37,True,False,True,True
SYN-00881,TXN-779099,my parcel has not arrived. pssible mix up,Product not received,22324.42,False,True,True,True
SYN-00975,TXN-391265,renewal debit after cancellation,Subscription cancellation dispute,59267.09,True,True,True,True
SYN-01035,TXN-880399,charged twice for the same order please help,Duplicate charge,49396.9,False,False,False,True
SYN-01423,TXN-353578,renewal debit after cancellation,Subscription cancellation dispute,74463.61,True,False,True,True
SYN-00081,TXN-259784,didnot receive the product. custmer says,Product not received,1723.45,False,False,False,True
SYN-00877,TXN-585242,I do not recognize this payment. possible mix up,Transaction not recognized,35616.45,False,False,False,True
SYN-01516,TXN-109563,refund promised but not received,Refund not processed,34484.05,True,False,True,True
SYN-00899,TXN-274444,duplicate payment appears on my card,Duplicate charge,21471.06,False,True,True,True
SYN-00789,TXN-384218,I do not recognize this payment,Transaction not recognized,41292.1,True,False,True,True
SYN-00151,TXN-242254,charged after cancelling subscription. please help,Subscription cancellation dispute,66566.88,False,True,True,True
SYN-00040,TXN-356150,I have another issue with this transaction,Other,5344.66,True,False,True,True
SYN-01288,TXN-465848,I have another issue with this transaction,Other,7345.53,False,False,False,True
SYN-00805,TXN-100193,I never authorized this transaction. urgent,Transaction not recognized,47782.37,False,False,False,True
SYN-01095,TXN-527060,charged after cancelling subscription,Subscription cancellation dispute,11735.36,True,False,True,True
SYN-00932,TXN-144582,merchant has not processed my refund,Refund not processed,56848.34,True,False,True,True
SYN-00646,TXN-108827,amount taken is higher than agreed,Incorrect transaction amount,23810.03,True,False,True,True
SYN-00983,TXN-251950,membership was cancelled but billing continued,Subscription cancellation dispute,58863.42,True,False,True,True
SYN-01165,TXN-591507,I do not recognize this payment,Transaction not recognized,41535.17,True,False,True,True
SYN-01166,TXN-831844,amount taken is higher than agreed,Incorrect transaction amount,32273.14,True,False,True,True
SYN-00633,TXN-630829,order never delivered although tracking says pending. urgent,Product not received,13291.78,False,True,True,True
SYN-00902,TXN-255130,invoice total differs from debit,Incorrect transaction amount,73356.07,False,False,False,True
SYN-01435,TXN-222900,charged twice for the same order. please help,Duplicate charge,64139.56,False,False,False,True
SYN-00282,TXN-139286,product quality and colour do not match,Product not as described,21851.42,False,False,False,True
SYN-01421,TXN-353288,unknown purchase on my statement,Transaction not recognized,31220.21,False,False,False,True
SYN-01032,TXN-536471,I have another issue with this transaction,Other,3584.4,False,False,False,True
SYN-01077,TXN-809699,unknown purchase on my statement. please help,Transaction not recognized,6038.92,True,False,True,True
SYN-00149,TXN-443939,I never athorized this transaction,Transaction not recognized,70748.99,False,False,False,True
SYN-01438,TXN-825196,charged he wrong amount,Incorrect transaction amount,6440.6,True,True,True,True
SYN-00097,TXN-389930,my parcel has not arrived,Product not received,55447.37,False,False,False,True
SYN-00711,TXN-281301,renewal debit after cancellation,Subscription cancellation dispute,59509.03,False,False,False,True
SYN-01410,TXN-730134,service was not as advertised. urgent,Product not as described,58123.73,True,False,True,True
SYN-00180,TXN-621546,merchant has not processed my refund,Refund not processed,9173.95,False,False,False,True
SYN-00255,TXN-352422,membership was cancelled but billing continued,Subscription cancellation dispute,34400.31,True,False,True,True
SYN-00854,TXN-175532,amount taken is higher than agreed,Incorrect transaction amount,43534.64,False,True,True,True
SYN-00706,TXN-516379,item is different from its description,Product not as described,34039.23,False,False,False,True
SYN-01290,TXN-990901,product quality and colour do not match. possible mix up,Product not as described,44676.94,False,False,False,True
SYN-01122,TXN-540467,product quality and colour do not match,Product not as described,20988.67,False,False,False,True
SYN-01132,TXN-301831,return completed but money not credited. custmer says,Refund not processed,24748.21,False,False,False,True
SYN-00611,TXN-791691,charged twice for the same order. ref tx,Duplicate charge,13804.12,False,False,False,True
SYN-00037,TXN-373432,I donot recognize this payment,Transaction not recognized,39303.67,False,False,False,True
SYN-00652,TXN-414608,refund promised but not received,Refund not processed,58942.69,False,False,False,True
SYN-00305,TXN-146385,my parcel has not arrived. please help,Product not received,18505.36,False,False,False,True
SYN-00333,TXN-790077,I neer authorized this transaction,Transaction not recognized,40818.24,False,False,False,True
SYN-00458,TXN-452058,item is different from its description,Product not as described,54750.32,False,False,False,True
SYN-00018,TXN-982554,service was not as advertised. details missing,Product not as described,46972.08,False,True,True,True
SYN-01544,TXN-931710,I have another issue with this transaction. please help,Other,66647.37,True,False,True,True
SYN-01193,TXN-201295,my parcel has not arrived,Product not received,16697.7,True,False,True,True
SYN-01176,TXN-716029,I have another issue with this transaction. possible mix up,Other,70448.68,False,False,False,True
SYN-00708,TXN-962283,refund promised but not received. urgent,Refund not processed,70762.37,True,False,True,True
SYN-00274,TXN-461899,service was not as advertised. please help,Product not as described,29710.42,False,False,False,True
SYN-01258,TXN-266926,item is different from its description,Product not as described,68445.67,True,False,True,True
SYN-00025,TXN-340062,my parcel has not arrived,Product not received,47406.13,True,True,True,True
SYN-00304,TXN-316092,I have another issue with this transaction. custmer says,Other,1369.32,False,False,False,True
SYN-01376,TXN-489523,payment dispute needs investigation,Other,4288.49,False,False,False,True
SYN-00721,TXN-787247,did not receive the product. custmer says,Product not received,25969.81,False,False,False,True
SYN-00900,TXN-826515,return completed but money not credited,Refund not processed,62981.85,True,False,True,True
SYN-00379,TXN-223088,duplicate payment ppears on my card,Duplicate charge,33041.87,True,False,True,True
SYN-01536,TXN-314154,unclear problem with this purchase. merchant disagrees,Other,4641.58,True,False,True,True
SYN-01135,TXN-712018,charged after cancelling subscription. merchant disagrees,Subscription cancellation dispute,26958.58,False,False,False,True
SYN-00376,TXN-218710,unclear problem with this purchase. possible mix up,Other,41319.07,False,False,True,True
SYN-01530,TXN-473801,service was not as advertised,Product not as described,37663.1,True,False,True,True
SYN-01141,TXN-905671,I do not recognize this payment,Transaction not recognized,36159.3,False,False,False,True
SYN-01480,TXN-147371,unclear problem with this purchase,Other,35547.58,True,False,True,True
SYN-01584,TXN-135730,I have another issue with this transaction,Other,7753.55,False,False,False,True
SYN-00289,TXN-837733,my parcel has not arrived. please help,Product not received,69248.25,True,False,True,True
SYN-01340,TXN-915987,refund promised but not received,Refund not processed,49367.01,True,True,True,True
SYN-01406,TXN-706590,amount taken is higher thanagreed,Incorrect transaction amount,54259.45,False,False,False,True
SYN-01127,TXN-707056,charged after cancelling subscription,Subscription cancellation dispute,46975.71,False,False,False,True
SYN-00730,TXN-726111,product quality and colour do not match. ref tx,Product not as described,36452.21,False,False,False,True
SYN-00630,TXN-191061,charged the wrong amount,Incorrect transaction amount,73178.29,False,False,False,True
SYN-00528,TXN-459370,payment dispute needs investigation,Other,28071.51,True,False,True,True
SYN-00203,TXN-903531,charged twice for the same order,Duplicate charge,49711.97,False,False,False,True
SYN-01108,TXN-728635,return completed but money not credited,Refund not processed,34592.45,False,False,False,True
SYN-00605,TXN-257538,I never authorized this transaction,Transaction not recognized,21203.83,True,False,True,True
SYN-01546,TXN-406616,item is different from its description. urgent,Product not as described,66803.66,True,False,True,True
SYN-00008,TXN-835911,payment dispute needs investigation,Other,50328.77,True,False,True,True
SYN-00154,TXN-818987,item is different from its description,Product not as described,27328.28,False,False,False,True
SYN-00082,TXN-735324,item is differet from its description. custmer says,Product not as described,27792.73,False,False,False,True
SYN-00803,TXN-525505,duplicate payment appears on my card. details missing,Duplicate charge,13376.99,False,False,False,True
SYN-00393,TXN-833417,order never delivered although tracking says pending. custmer says,Product not received,23051.4,True,False,True,True
SYN-00545,TXN-366641,my parcel has not arrived,Product not received,30808.37,False,False,False,True
SYN-00801,TXN-458823,my parcel has not arrived. possible mix up,Product not received,42626.96,False,False,False,True
SYN-01269,TXN-634510,unknown purchase on my statement,Transaction not recognized,50225.33,True,False,True,True
SYN-01086,TXN-583326,invoice total differs from debit,Incorrect transaction amount,37955.84,False,False,False,True
SYN-01043,TXN-956360,charged twice for the same order,Duplicate charge,50964.04,False,False,False,True
SYN-00548,TXN-633025,retur completed but money not credited. ref tx,Refund not processed,43966.61,False,False,False,True
SYN-00344,TXN-818605,I have another issue with this transaction,Other,39178.14,False,False,False,True
SYN-00903,TXN-623676,membership was cancelled but billing continued,Subscription cancellation dispute,2063.43,False,True,True,True
SYN-00944,TXN-513989,unclear problem ith this purchase,Other,9116.61,False,False,True,True
SYN-01245,TXN-370143,unknown purcase on my statement,Transaction not recognized,16683.35,False,False,False,True
SYN-00462,TXN-209812,charged the wrong amount,Incorrect transaction amount,19731.61,True,True,True,True
SYN-01374,TXN-749114,invoice total differs from debit,Incorrect transaction amount,16046.66,False,True,True,True
SYN-00954,TXN-840356,product qualiy and colour do not match,Product not as described,22867.04,False,False,False,True
SYN-01571,TXN-593549,charged twice for the same order. details missing,Duplicate charge,48967.62,True,False,True,True
SYN-01219,TXN-544638,same transaction debited two times. custmer says,Duplicate charge,48887.44,False,False,False,True
SYN-01164,TXN-338633,return completed but money not creited,Refund not processed,64936.73,False,False,False,True
SYN-01385,TXN-864118,did not receive the product,Product not received,38818.82,True,False,True,True
SYN-00863,TXN-384111,membership was cancelled but billing continued,Subscription cancellation dispute,10902.12,False,True,True,True
SYN-00433,TXN-524035,order never delivered although tracking says pending,Product not received,2523.97,True,False,True,True
SYN-00412,TXN-855777,refund promised but not received,Refund not processed,58767.22,False,False,False,True
SYN-01599,TXN-867173,charged after cancelling subscription,Subscription cancellation dispute,74482.17,True,False,True,True
SYN-00763,TXN-151413,duplicate payment appears on my card. ossible mix up,Duplicate charge,69044.7,False,False,False,True
SYN-00498,TXN-159532,service was not as advertised,Product not as described,18173.84,True,False,True,True
SYN-01119,TXN-810656,renewal debit after cancellation,Subscription cancellation dispute,72741.81,False,True,True,True
SYN-00466,TXN-614796,service was not as advertised. merchant disagrees,Product not as described,41314.31,True,False,True,True
SYN-01481,TXN-253703,my parcel has not arrived,Product not received,12713.56,False,False,False,True
SYN-01348,TXN-728765,return completed but money not credited,Refund not processed,70407.1,False,False,False,True
SYN-01586,TXN-452993,product quality and colour do not match. custmer says,Product not as described,67327.39,False,True,True,True
SYN-01510,TXN-346339,invoice total differs from debit,Incorrect transaction amount,13965.67,True,False,True,True
SYN-01496,TXN-373951,payment dispute needs investigation. custmer says,Other,7539.87,False,False,False,True
SYN-00327,TXN-287974,renewal debit after cancellaion,Subscription cancellation dispute,70490.39,False,False,False,True
SYN-00165,TXN-906315,unknown purchase on my statement,Transaction not recognized,49172.18,False,True,True,True
SYN-00013,TXN-479580,I do not recognize this payment,Transaction not recognized,43847.85,False,False,False,True
SYN-01199,TXN-827418,charged after cancelling subscription,Subscription cancellation dispute,72933.01,False,False,False,True
SYN-00672,TXN-542750,payment dispute needs investigation. custmer says,Other,19870.19,False,False,False,True
SYN-00104,TXN-163156,payment dispute needs investigation,Other,42733.05,False,False,False,True
SYN-00703,TXN-453907,renewal debit after cancellation,Subscription cancellation dispute,30235.88,True,False,True,True
SYN-01017,TXN-513316,order never delivered although tracking says pending,Product not received,51111.51,True,False,True,True
SYN-00085,TXN-817497,I do not recognize this payment,Transaction not recognized,22757.69,True,False,True,True
SYN-01314,TXN-403527,item is different from its description. possible mix up,Product not as described,32687.21,False,False,False,True
SYN-00109,TXN-402630,unknownpurchase on my statement,Transaction not recognized,61853.0,False,False,False,True
SYN-00953,TXN-994303,my parcel has nt arrived,Product not received,33868.09,False,True,True,True
SYN-00976,TXN-158014,unclear problem with this purchase,Other,58710.87,True,False,True,True
SYN-01026,TXN-555193,product quality and colour do not match,Product not as described,46116.92,False,False,False,True
SYN-00878,TXN-720517,invoice total differs from debit. ref tx,Incorrect transaction amount,43543.71,True,False,True,True
SYN-00184,TXN-985506,I have another issue with this transaction,Other,6791.2,False,False,False,True
SYN-00886,TXN-481671,charged the wrong amount,Incorrect transaction amount,68268.22,False,False,False,True
SYN-00957,TXN-398254,I do not recognize this payment,Transaction not recognized,26586.08,False,False,False,True
SYN-01351,TXN-207809,charged after cancelling subscription. details missing,Subscription cancellation dispute,61904.21,False,True,True,True
SYN-00493,TXN-944193,I never authorized this transaction. urgent,Transaction not recognized,19078.06,False,True,True,True
SYN-01308,TXN-980130,merchant has not processed my refund,Refund not processed,33004.63,False,True,True,True
SYN-01088,TXN-564620,payment dispute needs investigation,Other,50348.87,True,True,True,True
SYN-00319,TXN-689849,renewal debit after cancellation,Subscription cancellation dispute,31161.39,False,False,False,True
SYN-00292,TXN-925618,return completed but money not credited,Refund not processed,44766.52,False,False,False,True
SYN-00155,TXN-228093,duplicate payment appears on my card,Duplicate charge,14396.87,False,False,False,True
SYN-00436,TXN-777366,return completed but money not credited. details missing,Refund not processed,5021.57,False,True,True,True
SYN-01442,TXN-883369,product quality and colour do not match. urgent,Product not as described,31894.98,False,False,False,True
SYN-01163,TXN-961784,charged twice for the same order,Duplicate charge,70946.91,True,False,True,True
SYN-00394,TXN-337178,item is ifferent from its description,Product not as described,10125.08,True,False,True,True
SYN-00348,TXN-415029,merchant has not processed my refund,Refund not processed,44660.18,False,False,False,True
SYN-00096,TXN-430876,payment dispute needs investigation,Other,54151.79,True,False,True,True
SYN-01123,TXN-873266,same trasaction debited two times,Duplicate charge,60613.74,True,False,True,True
SYN-00310,TXN-494747,amount taken is higher than agreed,Incorrect transaction amount,11360.63,True,False,True,True
SYN-00217,TXN-469954,did not receive the product. details missing,Product not received,316.01,False,False,False,True
SYN-00046,TXN-824586,charged the wrong amount,Incorrect transaction amount,5827.32,False,True,True,True
SYN-01016,TXN-905572,unclear problem with this urchase,Other,5946.37,False,False,True,True
SYN-01322,TXN-735984,item is different from its description. please help,Product not as described,21155.2,True,False,True,True
SYN-00142,TXN-757937,amount taken is higher than agreed,Incorrect transaction amount,7466.96,False,True,True,True
SYN-00236,TXN-228594,return completed but money not credited,Refund not processed,36941.27,True,False,True,True
SYN-00978,TXN-624548,item is different from its description,Product not as described,42908.38,False,False,False,True
SYN-01273,TXN-665163,did not receive the product,Product not received,62818.2,False,True,True,True
SYN-00408,TXN-662445,unclear problem with this purchase. please help,Other,60642.7,False,False,True,True
SYN-01131,TXN-750338,same transaction debited two times,Duplicate charge,32221.74,False,False,False,True
SYN-00614,TXN-888930,amount taken is higher than agreed. ref tx,Incorrect transaction amount,39950.49,False,False,False,True
SYN-00626,TXN-375871,item is different from its description,Product not as described,6792.01,False,False,False,True
SYN-00002,TXN-308496,item isdifferent from its description,Product not as described,2183.92,True,False,True,True
SYN-01140,TXN-330063,return completed but money not credited. merchant disagrees,Refund not processed,3355.02,False,False,False,True
SYN-00349,TXN-434640,unknown purchase on my statement,Transaction not recognized,29987.72,False,True,True,True
SYN-00371,TXN-766371,same transaction debited two times. ref tx,Duplicate charge,14093.56,True,False,True,True
SYN-00378,TXN-359555,service was not as advertised,Product not as described,49094.3,False,False,False,True
SYN-01160,TXN-310036,I have another issue with this transaction,Other,3062.49,True,True,True,True
SYN-00787,TXN-301898,same transaction debited to times,Duplicate charge,24201.17,True,False,True,True
SYN-00183,TXN-440544,renewal debit after cancellation,Subscription cancellation dispute,30495.82,False,False,False,True
SYN-00624,TXN-520018,I have another issue with this transaction,Other,16240.68,False,True,True,True
SYN-00228,TXN-443848,refund promised but not received,Refund not processed,7873.43,True,False,True,True
SYN-01453,TXN-453778,unknown purchase on my statement. possible mix up,Transaction not recognized,39657.55,True,False,True,True
SYN-00946,TXN-623354,item is different from its description. details missing,Product not as described,31967.3,False,False,False,True
SYN-00759,TXN-112800,membershipwas cancelled but billing continued. urgent,Subscription cancellation dispute,57451.37,False,True,True,True
SYN-00686,TXN-162969,charged the wrong amont. ref tx,Incorrect transaction amount,57014.86,True,False,True,True
SYN-01499,TXN-200707,same transaction debited two times,Duplicate charge,62571.99,True,False,True,True
SYN-00979,TXN-194632,charged twice for the same order,Duplicate charge,19034.49,False,False,False,True
SYN-01417,TXN-709467,my parcel has not arrived,Product not received,33418.38,False,True,True,True
SYN-01279,TXN-146908,renewal debit after cancellation. merchant disagrees,Subscription cancellation dispute,49763.41,False,False,False,True
SYN-00823,TXN-873199,charged after cancelling subscription,Subscription cancellation dispute,22022.43,False,False,False,True
SYN-00874,TXN-825835,product quality and colour do not match,Product not as described,9714.57,False,False,False,True
SYN-00435,TXN-760914,charged twice for the same order. possible mix up,Duplicate charge,28042.91,True,False,True,True
SYN-00748,TXN-140382,return completed but money not credited,Refund not processed,52867.32,False,False,False,True
SYN-00691,TXN-376141,same transaction debited two times,Duplicate charge,22315.61,True,True,True,True
SYN-01545,TXN-180333,did not receive the product,Product not received,60983.93,True,False,True,True
SYN-00335,TXN-809922,membership was cancelled but billing continued,Subscription cancellation dispute,63738.14,False,False,False,True
SYN-00962,TXN-947591,product quality and colour do not match,Product not as described,43025.46,False,False,False,True
SYN-00410,TXN-575394,product quality and colour do not match,Product not as described,32698.81,True,True,True,True
SYN-01323,TXN-801442,charged twice for the same order,Duplicate charge,8541.45,False,False,False,True
SYN-01366,TXN-335496,charged the wrong amount,Incorrect transaction amount,15962.37,False,False,False,True
SYN-00326,TXN-388086,invoice total diffes from debit,Incorrect transaction amount,39799.97,False,True,True,True
SYN-00132,TXN-203225,refund promised but not received. custmer says,Refund not processed,32660.5,False,False,False,True
SYN-00397,TXN-171734,unknown purchase on my statement. possible mix up,Transaction not recognized,50849.53,False,False,False,True
SYN-00099,TXN-157174,charged twice for the same order,Duplicate charge,3603.62,False,True,True,True
SYN-00889,TXN-897846,order never delivered although tracking says pending,Product not received,56537.13,False,False,False,True
SYN-01278,TXN-614266,charged the wrong amount. details missing,Incorrect transaction amount,10660.3,True,False,True,True
SYN-00724,TXN-401659,refund promised but not received. please help,Refund not processed,62466.7,False,True,True,True
SYN-01185,TXN-515943,did not receive the product. plase help,Product not received,64211.69,False,False,False,True
SYN-00386,TXN-611751,item is different from its description,Product not as described,34210.69,False,False,False,True
SYN-00685,TXN-908239,I do not recognize this payment. please help,Transaction not recognized,11792.55,False,False,False,True
SYN-00484,TXN-776913,merchant has not processed my refund,Refund not processed,31374.02,False,False,False,True
SYN-00218,TXN-651613,item is different from its description,Product not as described,27172.52,False,False,False,True
SYN-00716,TXN-567262,refund promised but not received. custmer says,Refund not processed,29587.02,True,False,True,True
SYN-00404,TXN-695990,return completed but money not credited. please help,Refund not processed,64588.75,False,True,True,True
SYN-01563,TXN-138801,same transaction debited two times. merchant disagrees,Duplicate charge,862.54,False,True,True,True
SYN-01200,TXN-170793,I have another issue with this transaction. custmer says,Other,50044.19,False,False,False,True
SYN-01552,TXN-781478,I have another issue with this transaction. custmer says,Other,52435.68,True,False,True,True
SYN-01100,TXN-231671,merchant has not processed my refund,Refund not processed,48935.66,True,False,True,True
SYN-00353,TXN-353777,my parcel has not arrived,Product not received,47573.17,False,False,False,True
SYN-00164,TXN-409222,refund promised but not received. custmer says,Refund not processed,44884.51,False,False,False,True
SYN-00489,TXN-597635,my parcel has not arrived,Product not received,72046.88,False,False,False,True
SYN-01180,TXN-747743,merchant has not processed my refund,Refund not processed,13631.62,False,False,False,True
SYN-01562,TXN-696053,product quality and colour do not match. merchant disagrees,Product not as described,9497.24,False,False,False,True
SYN-00795,TXN-334665,duplicate payment appears on my card. merchant disagrees,Duplicate charge,17529.96,False,False,False,True
SYN-01081,TXN-224535,my parcel has not arrived,Product not received,42014.76,True,True,True,True
SYN-00702,TXN-581003,amount taken is higher than agreed,Incorrect transaction amount,26975.02,True,False,True,True
SYN-00158,TXN-236306,charged the wrong amount. urgent,Incorrect transaction amount,73805.29,False,False,False,True
SYN-00251,TXN-518084,charged twice for the same order. urgent,Duplicate charge,64586.01,False,False,False,True
SYN-01433,TXN-123023,my parcel has not arrived. possible mix up,Product not received,36929.06,False,False,False,True
SYN-00862,TXN-397514,chrged the wrong amount,Incorrect transaction amount,48950.98,True,True,True,True
SYN-00448,TXN-949767,unclear problem with this purchase,Other,62784.76,True,False,True,True
SYN-00209,TXN-992512,my parcel has not arrived,Product not received,63472.59,False,True,True,True
SYN-01594,TXN-277545,service was not as advertised. merchant disagrees,Product not as described,33030.41,True,False,True,True
SYN-00190,TXN-417530,invoice total differs from debit,Incorrect transaction amount,33276.61,True,True,True,True
SYN-00083,TXN-706794,same transaction debited two times,Duplicate charge,23465.02,False,True,True,True
SYN-00315,TXN-116078,same transaction debited two times,Duplicate charge,22877.77,True,False,True,True
SYN-01532,TXN-666795,return completed but money not credited. possible mix up,Refund not processed,4049.68,True,False,True,True
SYN-01042,TXN-404899,service was not as advertised,Product not as described,54884.41,False,False,False,True
SYN-01585,TXN-542875,order never delivered although tracking says pending. urgent,Product not received,68912.92,True,False,True,True
SYN-01392,TXN-400548,unclear problem with this purchase,Other,27387.08,False,False,True,True
SYN-00941,TXN-397388,unknown purchase on my statement,Transaction not recognized,8855.17,True,False,True,True
SYN-01172,TXN-732672,return cmpleted but money not credited,Refund not processed,62020.14,False,True,True,True
SYN-01405,TXN-826559,unknown purchase on my statement,Transaction not recognized,26730.34,True,False,True,True
SYN-01089,TXN-841761,did not receive the product. please help,Product not received,59752.47,False,False,False,True
SYN-00406,TXN-400404,amount taken is higher than agreed. merchant disagrees,Incorrect transaction amount,29967.93,False,False,False,True
SYN-01427,TXN-126885,same transaction debited two times,Duplicate charge,7174.52,True,False,True,True
SYN-01056,TXN-863729,unclear problem with this purchase. please help,Other,27249.92,True,False,True,True
SYN-01397,TXN-214419,unknown purchase on my statement,Transaction not recognized,61407.89,False,False,False,True
SYN-00145,TXN-945664,did not receive the product,Product not received,36241.7,True,False,True,True
SYN-01187,TXN-982442,charged twice for the same order. custmer says,Duplicate charge,61567.74,False,True,True,True
SYN-00812,TXN-802615,return completed but money not credited,Refund not processed,74809.71,False,True,True,True
SYN-00317,TXN-499152,I never authorized this transaction,Transaction not recognized,58208.21,False,False,False,True
SYN-01490,TXN-818826,service was not as advertised,Product not as described,37519.24,True,False,True,True
SYN-00056,TXN-945687,unclear problem with this purchase. details missing,Other,39089.56,True,False,True,True
SYN-00808,TXN-523831,unclear problem with this purchase,Other,73984.33,True,True,True,True
SYN-01456,TXN-130710,payment dispute needs investigation,Other,46424.3,True,False,True,True
SYN-00680,TXN-135138,I have another issue with this transaction,Other,18686.98,False,False,False,True
SYN-01069,TXN-678589,I never authorized this transaction,Transaction not recognized,7142.0,False,False,False,True
SYN-00143,TXN-409445,renewal debit after cancellation. possible mix up,Subscription cancellation dispute,6941.07,False,False,False,True
SYN-01578,TXN-826739,product quality and colour do not match. possible mix up,Product not as described,72935.26,True,False,True,True
SYN-00582,TXN-672233,amount taken is higher than agreed. urgent,Incorrect transaction amount,59851.65,True,False,True,True
SYN-00204,TXN-273580,return completed but money not credited. ref tx,Refund not processed,46930.21,True,False,True,True
SYN-00537,TXN-178501,my parcel has not arrived,Product not received,65232.16,False,False,False,True
SYN-01008,TXN-248683,payment dispute needs investigation,Other,39875.23,True,False,True,True
SYN-00612,TXN-496583,return completed but money not credited. custmer says,Refund not processed,5348.52,False,False,False,True
SYN-01138,TXN-598833,product quality and colour do not match. urgent,Product not as described,14362.99,True,True,True,True
SYN-00171,TXN-220465,same transaction debited two times. custmer says,Duplicate charge,41808.21,False,False,False,True
SYN-00525,TXN-376955,I do not rcognize this payment,Transaction not recognized,73301.34,False,False,False,True
SYN-00168,TXN-683397,payment dispute needs investiation. possible mix up,Other,60920.15,True,False,True,True
SYN-01073,TXN-693071,did not receive the product,Product not received,74177.19,False,False,False,True
SYN-01062,TXN-172961,amounttaken is higher than agreed,Incorrect transaction amount,38897.2,False,False,False,True
SYN-00893,TXN-180685,I do not recognize this payment,Transaction not recognized,21769.57,True,False,True,True
SYN-00592,TXN-610626,payment dispute needs investigation. custmer says,Other,58152.34,False,False,False,True
SYN-01101,TXN-249282,unknown purchase on my statement,Transaction not recognized,58759.33,False,False,False,True
SYN-00793,TXN-659399,order never delivered although tracking says pending,Product not received,50380.77,False,False,False,True
SYN-00437,TXN-583388,unknown purchase on my statemnt,Transaction not recognized,3392.73,False,False,False,True
SYN-00928,TXN-222227,unclear problem with this purchase,Other,68719.05,False,False,True,True
SYN-00111,TXN-340044,charged after cancelling subscription,Subscription cancellation dispute,2133.72,False,False,False,True
SYN-01114,TXN-755608,item is different from its description,Product not as described,61257.62,False,False,False,True
SYN-00782,TXN-630573,amount taken is higher than agreed. please help,Incorrect transaction amount,7125.88,True,False,True,True
SYN-00240,TXN-236074,I have another issue with this transation. ref tx,Other,73729.28,False,False,False,True
SYN-01600,TXN-264340,unclear problem with this purchase. merchant disagrees,Other,5760.48,False,False,True,True
SYN-01232,TXN-493914,I have another issue with this transaction,Other,59425.42,True,False,True,True
SYN-00411,TXN-842287,same transaction debited two times,Duplicate charge,9133.46,False,False,False,True
SYN-00695,TXN-132792,membership was cancelled but billing continued. details missing,Subscription cancellation dispute,13561.36,True,False,True,True
SYN-00495,TXN-636361,membership was cancelled but billing continued. merchant disagrees,Subscription cancellation dispute,7852.05,False,False,False,True
SYN-00346,TXN-746624,product quality an colour do not match,Product not as described,37285.52,False,False,False,True
SYN-00616,TXN-340633,unclear problem with this purchase,Other,39829.81,False,True,True,True
SYN-00383,TXN-233051,charged after cancelling subscription. possible mix up,Subscription cancellation dispute,65055.03,False,False,False,True
SYN-00741,TXN-211957,I never authorized this transaction,Transaction not recognized,58477.05,False,False,False,True
